CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08-03-16,1:00,QUEENS,11354,40.76471,-73.830696,POINT (-73.830696 40.76471),LINDEN PLACE                    ,35 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3493714,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/29/2016,15:00,MANHATTAN,10040,40.858997,-73.93079,POINT (-73.93079 40.858997),,,11        HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491694,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,15:05,BROOKLYN,11203,40.657543,-73.9451,POINT (-73.9451 40.657543),,,667       BROOKLYN AVENUE               ,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,,,,3501805,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/13/2016,14:00,,,40.68993,-73.98148,POINT (-73.98148 40.68993),FLATBUSH AVENUE EXTENSION       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3499598,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,7:55,,,40.66575,-73.97923,POINT (-73.97923 40.66575),8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3501878,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08-03-16,8:55,,,,,,HYLAN BOULEVARD                 ,CLOVE ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3494447,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08-05-16,19:40,MANHATTAN,10036,40.76099,-73.99077,POINT (-73.99077 40.76099),WEST 46 STREET                  ,9 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3532504,BICYCLE,,,,
08-05-16,7:45,,,40.646904,-74.01527,POINT (-74.01527 40.646904),GOWANUS EXPY (BQE)              ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3494565,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/28/2016,9:50,MANHATTAN,10065,40.760536,-73.95836,POINT (-73.95836 40.760536),EAST 62 STREET                  ,YORK AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3489938,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-05-16,16:45,,,40.87356,-73.81853,POINT (-73.81853 40.87356),HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494546,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/15/2016,9:00,,,40.76663,-73.88903,POINT (-73.88903 40.76663),GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500695,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08-05-16,19:10,QUEENS,11419,40.694317,-73.82036,POINT (-73.82036 40.694317),127 STREET                      ,95 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495959,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/17/2016,0:25,,,40.792927,-73.94791,POINT (-73.94791 40.792927),PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3501543,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-01-16,12:45,QUEENS,11101,40.747124,-73.94239,POINT (-73.94239 40.747124),JACKSON AVENUE                  ,44 DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493079,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,1:30,MANHATTAN,10017,40.749825,-73.972206,POINT (-73.972206 40.749825),EAST 42 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3491048,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-03-16,21:30,BRONX,10469,40.865547,-73.86157,POINT (-73.86157 40.865547),ALLERTON AVENUE                 ,BRONXWOOD AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3494050,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-12-16,13:50,,,,,,FOSTER AVENUE                   ,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,,,,3501082,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2016,13:35,BROOKLYN,11214,40.595097,-74.00092,POINT (-74.00092 40.595097),,,8973      BAY PARKWAY                   ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3491919,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08-01-16,14:40,,,40.870777,-73.81923,POINT (-73.81923 40.870777),HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3492733,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
08-02-16,16:10,BROOKLYN,11217,40.68306,-73.973785,POINT (-73.973785 40.68306),ATLANTIC AVENUE                 ,6 AVENUE,,0,0,0,0,0,0,0,0,Shoulders Defective/Improper,Shoulders Defective/Improper,,,,3493568,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08-11-16,16:00,,,40.74143,-73.94794,POINT (-73.94794 40.74143),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,,,,,3501984,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08-05-16,14:20,,,40.789116,-73.82259,POINT (-73.82259 40.789116),WHITESTONE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3494700,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/19/2016,10:00,,,40.648563,-73.97251,POINT (-73.97251 40.648563),KERMIT PLACE                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3503558,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/16/2016,10:20,MANHATTAN,10021,40.76948,-73.95787,POINT (-73.95787 40.76948),2 AVENUE                        ,EAST 73 STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3501514,BICYCLE,PASSENGER VEHICLE,PICK-UP TRUCK,BICYCLE,
08/15/2016,10:00,BROOKLYN,11217,40.68341,-73.978966,POINT (-73.978966 40.68341),,,35        4 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3501164,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/19/2016,13:30,,,40.752434,-73.89748,POINT (-73.89748 40.752434),BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3504968,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-04-16,7:34,MANHATTAN,10030,40.816063,-73.943146,POINT (-73.943146 40.816063),,,2321      7 AVENUE                      ,1,0,0,0,0,0,1,0,Other Vehicular,Driver Inattention/Distraction,,,,3532903,PASSENGER VEHICLE,,,,
08-03-16,11:45,BROOKLYN,11225,40.66235,-73.95082,POINT (-73.95082 40.66235),NOSTRAND AVENUE                 ,LEFFERTS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500308,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/18/2016,9:38,BROOKLYN,11218,40.643074,-73.987335,POINT (-73.987335 40.643074),37 STREET                       ,12 AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3503108,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-03-16,7:30,,,40.80466,-73.91181,POINT (-73.91181 40.80466),BRUCKNER BOULEVARD              ,EAST 138 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3493332,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/30/2016,15:15,,,40.77575,-73.766975,POINT (-73.766975 40.77575),CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3490785,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
07/28/2016,10:30,MANHATTAN,10034,40.86848,-73.918564,POINT (-73.918564 40.86848),WEST 212 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3489990,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-08-16,13:40,BROOKLYN,11210,40.62605,-73.953514,POINT (-73.953514 40.62605),EAST 23 STREET                  ,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,,,,,3498118,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08-03-16,15:00,QUEENS,11355,40.743107,-73.82499,POINT (-73.82499 40.743107),60 AVENUE                       ,142 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3494359,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/15/2016,22:50,QUEENS,11426,40.72949,-73.718956,POINT (-73.718956 40.72949),,,247-32    87 DRIVE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3501256,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-01-16,19:00,BRONX,10462,40.843143,-73.85575,POINT (-73.85575 40.843143),SACKET AVENUE                   ,BRONXDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492813,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/28/2016,22:46,MANHATTAN,10012,40.724052,-74.00439,POINT (-74.00439 40.724052),BROOME STREET                   ,SULLIVAN STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3489879,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
08-12-16,12:35,,,40.834198,-73.85169,POINT (-73.85169 40.834198),CASTLE HILL AVENUE              ,WESTCHESTER AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3504507,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08/17/2016,22:50,BRONX,10463,40.87054,-73.9059,POINT (-73.9059 40.87054),WEST 193 STREET                 ,HEATH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3502385,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
05-08-15,9:15,,,40.8998939,-73.8955183,POINT (-73.8955183 40.8998939),,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3216694,PASSENGER VEHICLE,LIVERY VEHICLE,,,
03-05-20,11:30,BRONX,10463,40.887394,-73.90548,POINT (-73.90548 40.887394),,,461       WEST 238 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4298365,Sedan,,,,
08/19/2016,17:15,BROOKLYN,11221,40.69654,-73.93086,POINT (-73.93086 40.69654),,,711       BUSHWICK AVENUE               ,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3503604,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08-06-16,9:00,BRONX,10470,40.895374,-73.86356,POINT (-73.86356 40.895374),EAST 233 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3494990,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/18/2016,1:30,BROOKLYN,11237,40.70431,-73.9133,POINT (-73.9133 40.70431),CYPRESS AVENUE                  ,GREENE AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3503599,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-02-16,3:50,BRONX,10469,40.86224,-73.83096,POINT (-73.83096 40.86224),,,2000      EAST GUN HILL ROAD            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3492815,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-10-16,19:23,MANHATTAN,10013,40.7171,-73.9986,POINT (-73.9986 40.7171),CANAL STREET                    ,MULBERRY STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3497771,BICYCLE,PASSENGER VEHICLE,BICYCLE,PASSENGER VEHICLE,
08/15/2016,11:22,MANHATTAN,10036,40.757767,-73.985146,POINT (-73.985146 40.757767),,,1540      BROADWAY                      ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3502824,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,VAN,
08/15/2016,15:44,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501196,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
08-01-16,8:30,QUEENS,11367,40.725353,-73.82108,POINT (-73.82108 40.725353),72 DRIVE                        ,MAIN STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3493053,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08-02-16,9:15,MANHATTAN,10007,40.714676,-74.0059,POINT (-74.0059 40.714676),BROADWAY                        ,READE STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3493204,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,15:30,,,40.733685,-73.92396,POINT (-73.92396 40.733685),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3489745,VAN,,,,
08/20/2016,4:18,MANHATTAN,10022,40.76155,-73.96659,POINT (-73.96659 40.76155),EAST 59 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Traffic Control Disregarded,,,,3503484,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08-11-16,19:35,BROOKLYN,11201,40.69119,-73.9978,POINT (-73.9978 40.69119),ATLANTIC AVENUE                 ,HICKS STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3498817,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-06-16,12:45,BROOKLYN,11221,40.687767,-73.91902,POINT (-73.91902 40.687767),,,1461      BROADWAY                      ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Cell Phone (hand-Held),,,,3495106,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-11-16,18:43,,,40.71337,-73.9459,POINT (-73.9459 40.71337),DEVOE STREET                    ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3498830,BICYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,
08-12-16,0:20,,,40.752285,-73.94408,POINT (-73.94408 40.752285),QUEENSBORO BRIDGE               ,21 STREET,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3498916,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08-02-16,13:00,,,40.81983,-73.93436,POINT (-73.93436 40.81983),145 ST BRIDGE                   ,,,4,0,0,0,0,0,4,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3493309,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/31/2016,10:10,QUEENS,11354,40.76079,-73.83075,POINT (-73.83075 40.76079),MAIN STREET                     ,38 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3492466,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08-05-16,10:00,QUEENS,11101,40.744026,-73.92616,POINT (-73.92616 40.744026),QUEENS BOULEVARD                ,39 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3502646,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-07-16,10:27,QUEENS,11422,40.67166,-73.73298,POINT (-73.73298 40.67166),242 STREET                      ,135 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3495165,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/29/2016,19:43,,,,,,MANHATTAN BR UPPER              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3490557,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/17/2016,13:50,BROOKLYN,11221,40.69213,-73.94471,POINT (-73.94471 40.69213),,,782       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502499,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,
08-12-16,6:00,QUEENS,11434,40.667522,-73.78063,POINT (-73.78063 40.667522),NORTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3499339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08-09-16,12:15,,,40.77353,-73.98534,POINT (-73.98534 40.77353),WEST 64 STREET                  ,,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3496282,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/17/2018,18:56,QUEENS,11433,40.697823,-73.79586,POINT (-73.79586 40.697823),,,106-56    159 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3943871,Sedan,FIRE,,,
08-10-16,15:09,BROOKLYN,11203,40.654526,-73.94417,POINT (-73.94417 40.654526),LENOX ROAD                      ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3501057,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08-12-16,14:00,QUEENS,11374,40.72802,-73.86368,POINT (-73.86368 40.72802),63 DRIVE                        ,WETHEROLE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3499005,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08-02-16,18:45,,,40.82826,-73.88896,POINT (-73.88896 40.82826),BRYANT AVENUE                   ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3493334,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/30/2016,16:30,BRONX,10454,40.804585,-73.91906,POINT (-73.91906 40.804585),MAJOR DEEGAN EXPRESSWAY         ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3491726,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-03-16,12:30,,,40.86569,-73.80516,POINT (-73.80516 40.86569),ORCHARD BEACH ROAD              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494545,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/14/2016,9:10,QUEENS,11104,40.74359,-73.92242,POINT (-73.92242 40.74359),42 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3499715,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,
08-04-16,13:00,,,40.579052,-73.98415,POINT (-73.98415 40.579052),NEPTUNE AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3494083,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-06-16,15:50,BROOKLYN,11230,40.630062,-73.96137,POINT (-73.96137 40.630062),AVENUE H                        ,EAST 16 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3495712,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,
08/14/2016,17:00,BROOKLYN,11238,40.681377,-73.956894,POINT (-73.956894 40.681377),,,1096      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3500428,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/18/2016,17:35,MANHATTAN,10025,40.794735,-73.96988,POINT (-73.96988 40.794735),AMSTERDAM AVENUE                ,WEST 97 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3502912,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/13/2016,2:30,BRONX,10455,40.815468,-73.902,POINT (-73.902 40.815468),,,681       KELLY STREET                  ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3500073,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-05-16,11:54,QUEENS,11421,40.696716,-73.8574,POINT (-73.8574 40.696716),,,84-05     88 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3498841,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08-12-16,17:40,MANHATTAN,10032,40.833435,-73.94534,POINT (-73.94534 40.833435),WEST 156 STREET                 ,BROADWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3500025,Bus,,,,
08/17/2016,16:00,MANHATTAN,10075,40.773018,-73.952194,POINT (-73.952194 40.773018),EAST 80 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3505116,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-09-16,5:31,BRONX,10454,40.807808,-73.92384,POINT (-73.92384 40.807808),WILLIS AVENUE                   ,EAST 136 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3496317,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08-08-16,17:55,,,40.70468,-74.01414,POINT (-74.01414 40.70468),BATTERY PLACE                   ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3496219,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/18/2016,21:30,MANHATTAN,10019,40.762917,-73.98566,POINT (-73.98566 40.762917),WEST 51 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3504255,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/19/2016,14:00,BROOKLYN,11212,40.66518,-73.90571,POINT (-73.90571 40.66518),,,563       STONE AVENUE                  ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3503175,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/31/2016,10:22,BRONX,10462,40.835518,-73.86112,POINT (-73.86112 40.835518),METROPOLITAN AVENUE             ,WOOD AVENUE,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3493350,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/14/2016,16:10,MANHATTAN,10021,40.7743,-73.965385,POINT (-73.965385 40.7743),,,2         EAST 75 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3499930,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/18/2016,11:30,BROOKLYN,11230,40.624332,-73.96911,POINT (-73.96911 40.624332),EAST 7 STREET                   ,AVENUE J,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3503110,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08-11-16,7:30,,,40.66457,-73.99713,POINT (-73.99713 40.66457),3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498753,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/13/2016,21:00,BRONX,10471,40.901226,-73.89686,POINT (-73.89686 40.901226),,,6355      BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500938,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/28/2016,23:45,,,40.64494,-73.95803,POINT (-73.95803 40.64494),FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3495708,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
